method,id,lat,lon
p-median,64,52.458046607563396,-1.8907603155352943
p-median,65,52.4403522889926,-1.8468531939014687
p-median,66,52.54728814878043,-1.9794163955298514
mclp,1,52.46747708743883,-2.1660850274939722
mclp,2,52.47710849465837,-2.168295145839153
mclp,3,52.57417456604613,-2.171274259650782
mclp,4,52.61257095183445,-2.166292713650584
mclp,5,52.442867986277264,-2.1560492367176907
mclp,6,52.510997119546104,-2.1602789271541116
mclp,7,52.46833240412308,-2.096712925306748
mclp,8,52.539400945018166,-2.0961188537393545
mclp,9,52.60082846142807,-2.0971891381726024
mclp,10,52.618252392569936,-2.0990322707292757
mclp,11,52.63445199632362,-2.1035059879426163
mclp,12,52.43405879682955,-2.084029806100187
mclp,13,52.43929503158516,-2.0808237778863448
mclp,14,52.45171199784082,-2.08281524875399
mclp,15,52.45799499509006,-2.082313611659124
mclp,16,52.47634022061677,-2.0829041046093812
mclp,17,52.485706769465885,-2.0839564792844696
mclp,18,52.50378724667993,-2.0817912399717784
mclp,19,52.51095738188215,-2.0829823826812075
mclp,20,52.522645581165705,-2.08492355918653
mclp,21,52.52989164831508,-2.082191830077055
mclp,22,52.53978119222994,-2.083254388522835
mclp,23,52.54902846045685,-2.0820141350951955
mclp,24,52.55779215043381,-2.0808870576799454
mclp,25,52.565460269778086,-2.0814298318779634
mclp,26,52.575489661231686,-2.082163239615796
mclp,27,52.5837636620458,-2.083467645727949
mclp,28,52.5960137745103,-2.0856758635280697
mclp,29,52.60136102686809,-2.082972300703066
mclp,30,52.50425913288463,-2.0395862495285852
mclp,31,52.57473699273744,-2.039427477478137
mclp,32,52.45174013939583,-2.008593942335691
mclp,33,52.47736193271653,-2.008057267323089
mclp,34,52.61880133262757,-2.0075745064999726
mclp,35,52.40495830827587,-1.9949171197592441
mclp,36,52.53899769679633,-1.9944487352944924
mclp,37,52.44907363355313,-1.9626785605263353
mclp,38,52.49395066621017,-1.9656567934184757
mclp,39,52.55761534971626,-1.963623353105026
mclp,40,52.5919589962829,-1.9567199878732324
mclp,41,52.64113161535395,-1.9444209724973684
mclp,42,52.41490658839524,-1.9320461566903606
mclp,43,52.46830648683429,-1.9205572420192054
mclp,44,52.519845887985724,-1.9234220544620941
mclp,45,52.567031069223894,-1.8887712933465393
mclp,46,52.6018935056249,-1.894439477074571
mclp,47,52.49311965309677,-1.8733812799877623
mclp,48,52.44118687904977,-1.8603341126661486
mclp,49,52.4133343779715,-1.8467844279912047
mclp,50,52.5304615172066,-1.8454030686799752
mclp,51,52.36808638155132,-1.8193037825352165
mclp,52,52.48530229253448,-1.8152428502580933
mclp,53,52.58480203591264,-1.8176959352606639
mclp,54,52.450365941639156,-1.7863814278974188
mclp,55,52.55861131247827,-1.79041578430695
mclp,56,52.40500643810597,-1.7768374504588518
mclp,57,52.52092007384756,-1.7786240329257312
mclp,58,52.4773802746301,-1.7583040555288374
mclp,59,52.35880999607924,-1.750624987864714
mclp,60,52.430652996139465,-1.7235549878133134
mclp,61,52.37743999609413,-1.7080219878306628
mclp,62,52.43875799614545,-1.6823299877852784
mclp,63,52.388166760959834,-1.6573461458690415
mclp,64,52.41217799612184,-1.6281839877671456
mclp,65,52.44253518672447,-1.5869552239633677
mclp,66,52.39471973159164,-1.5569582431339068
